420.28394	1.46508e+06	
420.33237	1.46749e+06	
420.3808	1.46853e+06	
420.42923	1.47132e+06	
420.47766	1.47442e+06	
420.52609	1.48007e+06	
420.57452	1.48335e+06	
420.62292	1.48304e+06	
420.67136	1.49134e+06	
420.71979	1.49668e+06	
420.76819	1.50279e+06	
420.81662	1.50659e+06	
420.86505	1.50684e+06	
420.91345	1.51288e+06	
420.96188	1.51806e+06	
421.01028	1.51544e+06	
421.05872	1.51997e+06	
421.10712	1.52125e+06	
421.15555	1.52483e+06	
421.20395	1.53192e+06	
421.25238	1.53345e+06	
421.30078	1.5379e+06	
421.34918	1.53587e+06	
421.39761	1.54178e+06	
421.44601	1.54387e+06	
421.49442	1.5514e+06	
421.54282	1.54945e+06	
421.59122	1.55536e+06	
421.63965	1.55551e+06	
421.68805	1.55555e+06	
421.73645	1.56264e+06	
421.78485	1.56244e+06	
421.83325	1.56602e+06	
421.88165	1.56554e+06	
421.93005	1.57092e+06	
421.97845	1.57305e+06	
422.02686	1.57661e+06	
422.07526	1.57869e+06	
422.12366	1.58085e+06	
422.17203	1.58063e+06	
422.22043	1.58641e+06	
422.26883	1.58972e+06	
422.31723	1.59575e+06	
422.3656	1.59793e+06	
422.414	1.59592e+06	
422.4624	1.60504e+06	
422.51077	1.60867e+06	
422.55917	1.61567e+06	
422.60757	1.61885e+06	
422.65594	1.62342e+06	
422.70435	1.62314e+06	
422.75272	1.62727e+06	
422.80112	1.6392e+06	
422.84949	1.63465e+06	
422.89789	1.64094e+06	
422.94626	1.63928e+06	
422.99463	1.64265e+06	
423.04303	1.64548e+06	
423.0914	1.65162e+06	
423.13977	1.6611e+06	
423.18814	1.65829e+06	
423.23651	1.65911e+06	
423.28491	1.66116e+06	
423.33328	1.66384e+06	
423.38165	1.6651e+06	
423.43002	1.66888e+06	
423.47839	1.67175e+06	
423.52676	1.67498e+06	
423.57513	1.6799e+06	
423.6235	1.68051e+06	
423.67188	1.68502e+06	
423.72025	1.68421e+06	
423.76862	1.68998e+06	
423.81699	1.69297e+06	
423.86533	1.69466e+06	
423.9137	1.69649e+06	
423.96207	1.7005e+06	
424.01044	1.70813e+06	
424.05878	1.70348e+06	
424.10715	1.70547e+06	
424.15552	1.70868e+06	
424.20386	1.71021e+06	
424.25223	1.72289e+06	
424.30057	1.71573e+06	
424.34894	1.72301e+06	
424.39728	1.722e+06	
424.44565	1.72696e+06	
424.49399	1.73315e+06	
424.54236	1.73305e+06	
424.5907	1.73052e+06	
424.63904	1.73401e+06	
424.68741	1.73681e+06	
424.73575	1.74205e+06	
424.78409	1.74402e+06	
424.83243	1.74956e+06	
424.88077	1.75071e+06	
424.92914	1.75672e+06	
424.97748	1.75619e+06	
425.02582	1.75606e+06	
425.07416	1.76105e+06	
425.1225	1.75958e+06	
425.17084	1.76199e+06	
425.21918	1.76292e+06	
425.26752	1.7674e+06	
425.31586	1.76929e+06	
425.3642	1.77742e+06	
425.41251	1.78e+06	
425.46085	1.78993e+06	
425.50919	1.79313e+06	
425.55753	1.79754e+06	
425.60583	1.80103e+06	
425.65417	1.80011e+06	
425.70251	1.80766e+06	
425.75082	1.80855e+06	
425.79916	1.8088e+06	
425.8475	1.82208e+06	
425.89581	1.82761e+06	
425.94415	1.83725e+06	
425.99246	1.84148e+06	
426.0408	1.84714e+06	
426.08911	1.85062e+06	
426.13742	1.85098e+06	
426.18576	1.85102e+06	
426.23407	1.86035e+06	
426.28238	1.85595e+06	
426.33072	1.85903e+06	
426.37903	1.86337e+06	
426.42734	1.87762e+06	
426.47565	1.8846e+06	
426.52396	1.88095e+06	
426.57227	1.89195e+06	
426.62061	1.88511e+06	
426.66891	1.88898e+06	
426.71722	1.90119e+06	
426.76553	1.90893e+06	
426.81381	1.91336e+06	
426.86212	1.90322e+06	
426.91043	1.91595e+06	
426.95874	1.91899e+06	
427.00705	1.927e+06	
427.05536	1.92645e+06	
427.10367	1.93771e+06	
427.15195	1.94418e+06	
427.20026	1.95182e+06	
427.24857	1.96831e+06	
427.29684	1.97032e+06	
427.34515	1.98437e+06	
427.39343	2.00014e+06	
427.44174	2.01483e+06	
427.49002	2.03577e+06	
427.53833	2.09009e+06	
427.58661	2.08374e+06	
427.63492	2.12664e+06	
427.6832	2.14699e+06	
427.73151	2.18067e+06	
427.77979	2.21494e+06	
427.82806	2.22404e+06	
427.87634	2.22313e+06	
427.92465	2.22352e+06	
427.97293	2.19883e+06	
428.02121	2.16073e+06	
428.06949	2.14544e+06	
428.11777	2.1173e+06	
428.16605	2.08284e+06	
428.21432	2.0696e+06	
428.2626	2.07054e+06	
428.31088	2.05289e+06	
428.35916	2.06483e+06	
428.40744	2.04536e+06	
428.45572	2.06989e+06	
428.504	2.03576e+06	
428.55228	2.0417e+06	
428.60052	2.03274e+06	
428.6488	2.03483e+06	
428.69708	2.03599e+06	
428.74536	2.04564e+06	
428.79361	2.04181e+06	
428.84189	2.04868e+06	
428.89014	2.04171e+06	
428.93842	2.04651e+06	
428.98669	2.04516e+06	
429.03494	2.04574e+06	
429.08319	2.04437e+06	
429.13147	2.04579e+06	
429.17972	2.04296e+06	
429.228	2.04928e+06	
429.27625	2.04321e+06	
429.32449	2.04073e+06	
429.37277	2.04999e+06	
429.42102	2.05004e+06	
429.46927	2.06158e+06	
429.51752	2.05006e+06	
429.56577	2.05316e+06	
429.61401	2.0668e+06	
429.66226	2.0576e+06	
429.71051	2.05951e+06	
429.75876	2.06674e+06	
429.80701	2.08788e+06	
429.85526	2.08355e+06	
429.9035	2.07739e+06	
429.95175	2.07982e+06	
430	2.0802e+06	
430.04825	2.07978e+06	
430.0965	2.08753e+06	
430.14471	2.0919e+06	
430.19296	2.09283e+06	
430.24121	2.09769e+06	
430.28943	2.09524e+06	
430.33768	2.12904e+06	
430.38589	2.11714e+06	
430.43414	2.10805e+06	
430.48239	2.11111e+06	
430.53061	2.11125e+06	
430.57883	2.1248e+06	
430.62708	2.12479e+06	
430.67529	2.1262e+06	
430.72354	2.13696e+06	
430.77176	2.13641e+06	
430.81998	2.14055e+06	
430.86819	2.14391e+06	
430.91644	2.14433e+06	
430.96466	2.1473e+06	
431.01288	2.16109e+06	
431.0611	2.16731e+06	
431.10931	2.16321e+06	
431.15753	2.17113e+06	
431.20575	2.16941e+06	
431.25397	2.1713e+06	
431.30219	2.17805e+06	
431.3504	2.17235e+06	
431.39862	2.182e+06	
431.44684	2.18387e+06	
431.49506	2.18426e+06	
431.54324	2.20144e+06	
431.59146	2.19842e+06	
431.63968	2.20401e+06	
431.68787	2.20324e+06	
431.73608	2.20391e+06	
431.7843	2.20916e+06	
431.83249	2.27064e+06	
431.88071	2.23926e+06	
431.92889	2.22158e+06	
431.97711	2.22195e+06	
432.0253	2.22649e+06	
432.07352	2.22798e+06	
432.1217	2.23374e+06	
432.16989	2.24338e+06	
432.21811	2.23758e+06	
432.2663	2.24573e+06	
432.31448	2.25819e+06	
432.36267	2.25178e+06	
432.41089	2.25621e+06	
432.45908	2.2658e+06	
432.50726	2.26185e+06	
432.55545	2.26776e+06	
432.60364	2.26199e+06	
432.65182	2.26422e+06	
432.70001	2.26806e+06	
432.7482	2.27431e+06	
432.79639	2.27004e+06	
432.84457	2.2746e+06	
432.89273	2.27975e+06	
432.94092	2.27508e+06	
432.98911	2.27881e+06	
433.03729	2.27962e+06	
433.08545	2.28061e+06	
433.13364	2.28558e+06	
433.18182	2.28275e+06	
433.22998	2.29526e+06	
433.27817	2.28756e+06	
433.32632	2.28626e+06	
433.37451	2.28415e+06	
433.42267	2.28946e+06	
433.47086	2.29341e+06	
433.51901	2.29333e+06	
433.56717	2.29262e+06	
433.61536	2.29953e+06	
433.66351	2.29428e+06	
433.71167	2.30317e+06	
433.75986	2.30525e+06	
433.80801	2.30263e+06	
433.85617	2.31388e+06	
433.90433	2.30535e+06	
433.95248	2.30956e+06	
434.00064	2.30393e+06	
434.0488	2.31429e+06	
434.09695	2.31155e+06	
434.14511	2.31846e+06	
434.19327	2.31903e+06	
434.24142	2.32274e+06	
434.28958	2.32285e+06	
434.33771	2.32523e+06	
434.38586	2.34292e+06	
434.43402	2.32551e+06	
434.48218	2.32996e+06	
434.5303	2.32841e+06	
434.57846	2.33715e+06	
434.62659	2.33282e+06	
434.67474	2.33719e+06	
434.72287	2.34125e+06	
434.77103	2.34026e+06	
434.81915	2.34418e+06	
434.86731	2.34735e+06	
434.91544	2.34496e+06	
434.96359	2.34945e+06	
435.01172	2.34687e+06	
435.05984	2.35094e+06	
435.10797	2.35913e+06	
435.15613	2.36184e+06	
435.20425	2.39235e+06	
435.25238	2.36653e+06	
435.30051	2.36241e+06	
435.34863	2.37264e+06	
435.39676	2.37114e+06	
435.44489	2.37296e+06	
435.49301	2.37962e+06	
435.54114	2.37656e+06	
435.58926	2.37904e+06	
435.63739	2.38143e+06	
435.68549	2.38608e+06	
435.73361	2.3908e+06	
435.78174	2.39179e+06	
435.82986	2.39374e+06	
435.87796	2.40108e+06	
435.92609	2.39994e+06	
435.97421	2.41184e+06	
436.02231	2.39563e+06	
436.07043	2.40149e+06	
436.11853	2.4018e+06	
436.16666	2.41293e+06	
436.21475	2.40866e+06	
436.26285	2.41029e+06	
436.31097	2.41251e+06	
436.35907	2.40649e+06	
436.40717	2.41129e+06	
436.45529	2.41366e+06	
436.50339	2.41854e+06	
436.55148	2.41717e+06	
436.59958	2.4158e+06	
436.64767	2.41181e+06	
436.69577	2.41065e+06	
436.74387	2.41288e+06	
436.79196	2.41664e+06	
436.84006	2.42027e+06	
436.88815	2.41735e+06	
436.93625	2.4245e+06	
436.98434	2.41295e+06	
437.03244	2.42626e+06	
437.08051	2.42535e+06	
437.1286	2.41776e+06	
437.1767	2.42897e+06	
437.22476	2.4231e+06	
437.27286	2.42157e+06	
437.32095	2.43486e+06	
437.36902	2.43192e+06	
437.41711	2.43047e+06	
437.46518	2.43356e+06	
437.51328	2.44031e+06	
437.56134	2.43976e+06	
437.60941	2.44305e+06	
437.6575	2.44144e+06	
437.70557	2.44733e+06	
437.75363	2.44901e+06	
437.80173	2.45205e+06	
437.84979	2.45923e+06	
437.89786	2.45749e+06	
437.94592	2.45776e+06	
437.99399	2.4572e+06	
438.04205	2.46647e+06	
438.09012	2.46716e+06	
438.13818	2.4637e+06	
438.18625	2.47429e+06	
438.23431	2.46584e+06	
438.28238	2.47209e+06	
438.33044	2.47814e+06	
438.37848	2.46922e+06	
438.42654	2.47155e+06	
438.47461	2.47701e+06	
438.52267	2.48051e+06	
438.57071	2.48381e+06	
438.61877	2.48895e+06	
438.66681	2.48435e+06	
438.71487	2.50535e+06	
438.76291	2.48794e+06	
438.81097	2.49801e+06	
438.85901	2.4966e+06	
438.90707	2.5019e+06	
438.95511	2.5057e+06	
439.00314	2.50218e+06	
439.05121	2.51867e+06	
439.09924	2.51488e+06	
439.14728	2.52131e+06	
439.19531	2.5277e+06	
439.24335	2.53691e+06	
439.29138	2.53962e+06	
439.33942	2.53152e+06	
439.38745	2.53129e+06	
439.43549	2.53934e+06	
439.48352	2.54964e+06	
439.53156	2.5456e+06	
439.57959	2.55392e+06	
439.62762	2.54884e+06	
439.67566	2.55489e+06	
439.72366	2.5562e+06	
439.7717	2.55716e+06	
439.81973	2.56781e+06	
439.86774	2.56251e+06	
439.91577	2.58158e+06	
439.96381	2.56789e+06	
440.01181	2.56936e+06	
440.05984	2.57325e+06	
440.10785	2.56901e+06	
440.15585	2.57583e+06	
440.20389	2.57732e+06	
440.25189	2.57265e+06	
440.2999	2.57326e+06	
440.34793	2.57961e+06	
440.39594	2.56992e+06	
440.44394	2.60573e+06	
440.49194	2.58117e+06	
440.53995	2.57782e+06	
440.58795	2.57365e+06	
440.63596	2.57421e+06	
440.68396	2.58024e+06	
440.73196	2.58287e+06	
440.77997	2.58289e+06	
440.82797	2.59364e+06	
440.87598	2.58659e+06	
440.92398	2.59199e+06	
440.97195	2.5935e+06	
441.01996	2.5904e+06	
441.06796	2.59562e+06	
441.11597	2.60261e+06	
441.16394	2.60126e+06	
441.21194	2.60712e+06	
441.25992	2.60602e+06	
441.30792	2.60472e+06	
441.3559	2.60489e+06	
441.4039	2.60847e+06	
441.45187	2.60022e+06	
441.49985	2.61109e+06	
441.54785	2.60848e+06	
441.59583	2.60319e+06	
441.6438	2.59972e+06	
441.69177	2.63386e+06	
441.73978	2.7206e+06	
441.78775	2.60731e+06	
441.83572	2.60712e+06	
441.8837	2.61637e+06	
441.93167	2.61696e+06	
441.97964	2.61067e+06	
442.02762	2.61578e+06	
442.07556	2.61283e+06	
442.12354	2.62513e+06	
442.17151	2.61356e+06	
442.21948	2.61289e+06	
442.26746	2.61906e+06	
442.3154	2.62433e+06	
442.36337	2.62459e+06	
442.41135	2.62887e+06	
442.45929	2.63043e+06	
442.50726	2.65011e+06	
442.55521	2.65633e+06	
442.60318	2.63664e+06	
442.65112	2.64207e+06	
442.69907	2.64554e+06	
442.74704	2.64157e+06	
442.79498	2.64413e+06	
442.84293	2.64622e+06	
442.8909	2.64502e+06	
442.93884	2.65493e+06	
442.98679	2.65206e+06	
443.03473	2.65701e+06	
443.08267	2.65851e+06	
443.13062	2.65772e+06	
443.17856	2.66703e+06	
443.2265	2.6652e+06	
443.27444	2.67558e+06	
443.32239	2.67133e+06	
443.37033	2.67385e+06	
443.41824	2.67885e+06	
443.46619	2.6867e+06	
443.51413	2.68187e+06	
443.56207	2.68357e+06	
443.60999	2.69384e+06	
443.65793	2.68551e+06	
443.70584	2.68986e+06	
443.75378	2.70064e+06	
443.8017	2.69833e+06	
443.84964	2.70142e+06	
443.89755	2.70585e+06	
443.94547	2.70531e+06	
443.99341	2.70168e+06	
444.04132	2.71043e+06	
444.08923	2.71338e+06	
444.13718	2.71055e+06	
444.18509	2.71321e+06	
444.233	2.71601e+06	
444.28091	2.7187e+06	
444.32883	2.72504e+06	
444.37674	2.72379e+06	
444.42465	2.72958e+06	
444.47256	2.7352e+06	
444.52048	2.73609e+06	
444.56839	2.74057e+06	
444.61627	2.74038e+06	
444.66418	2.74444e+06	
444.7121	2.74749e+06	
444.76001	2.7504e+06	
444.80789	2.74965e+06	
444.8558	2.74819e+06	
444.90369	2.74951e+06	
444.9516	2.75716e+06	
444.99948	2.75109e+06	
445.04739	2.75494e+06	
445.09528	2.75831e+06	
445.14319	2.77231e+06	
445.19107	2.76287e+06	
445.23895	2.76357e+06	
445.28683	2.76955e+06	
445.33475	2.77256e+06	
445.38263	2.75958e+06	
445.43051	2.76638e+06	
445.47839	2.76843e+06	
445.52628	2.76776e+06	
445.57416	2.77217e+06	
445.62204	2.76824e+06	
445.66992	2.7715e+06	
445.7178	2.76857e+06	
445.76569	2.76387e+06	
445.81354	2.76476e+06	
445.86142	2.76968e+06	
445.9093	2.76586e+06	
445.95718	2.76969e+06	
446.00504	2.76478e+06	
446.05292	2.76679e+06	
446.10077	2.76652e+06	
446.14865	2.76889e+06	
446.1965	2.77078e+06	
446.24438	2.77124e+06	
446.29224	2.76679e+06	
446.34009	2.76359e+06	
446.38797	2.77496e+06	
446.43582	2.766e+06	
446.48367	2.77017e+06	
446.53152	2.76755e+06	
446.57941	2.76897e+06	
446.62726	2.76663e+06	
446.67511	2.76786e+06	
446.72296	2.77081e+06	
446.77081	2.77648e+06	
446.81866	2.77759e+06	
446.86652	2.7676e+06	
446.91437	2.87491e+06	
446.96219	2.77189e+06	
447.01004	2.77902e+06	
447.05789	2.78224e+06	
447.10574	2.78094e+06	
447.15356	2.78082e+06	
447.20142	2.79285e+06	
447.24924	2.78321e+06	
447.29709	2.79352e+06	
447.34491	2.79777e+06	
447.39276	2.79242e+06	
447.44058	2.79e+06	
447.48843	2.79276e+06	
447.53625	2.79863e+06	
447.58408	2.79292e+06	
447.63193	2.79589e+06	
447.67975	2.80121e+06	
447.72757	2.79378e+06	
447.77539	2.80224e+06	
447.82321	2.80433e+06	
447.87103	2.80899e+06	
447.91885	2.80678e+06	
447.96667	2.81071e+06	
448.0145	2.81516e+06	
448.06232	2.82053e+06	
448.11014	2.82418e+06	
448.15793	2.82228e+06	
448.20575	2.82427e+06	
448.25357	2.82522e+06	
448.30139	2.83246e+06	
448.34918	2.83402e+06	
448.397	2.83549e+06	
448.44479	2.83693e+06	
448.49261	2.84088e+06	
448.54041	2.83969e+06	
448.58823	2.84487e+06	
448.63602	2.84726e+06	
448.68381	2.84589e+06	
448.73163	2.85678e+06	
448.77942	2.85442e+06	
448.82721	2.86262e+06	
448.875	2.86099e+06	
448.92279	2.86104e+06	
448.97061	2.86903e+06	
449.0184	2.87177e+06	
449.06619	2.87253e+06	
449.11398	2.87388e+06	
449.16174	2.87016e+06	
449.20953	2.88254e+06	
449.25732	2.88141e+06	
449.30511	2.87863e+06	
449.35291	2.8799e+06	
449.40067	2.88433e+06	
449.44846	2.88962e+06	
449.49625	2.88697e+06	
449.54401	2.88747e+06	
449.5918	2.88838e+06	
449.63956	2.89557e+06	
449.68735	2.89669e+06	
449.73511	2.90255e+06	
449.78287	2.9035e+06	
449.83066	2.90172e+06	
449.87842	2.90809e+06	
449.92618	2.90373e+06	
449.97394	2.91114e+06	
450.02173	2.90604e+06	
450.06949	2.90009e+06	
450.11725	2.90893e+06	
450.16501	2.90701e+06	
450.21277	2.90764e+06	
450.26053	2.90262e+06	
450.30829	2.9109e+06	
450.35602	2.91291e+06	
450.40378	2.91374e+06	
450.45154	2.91157e+06	
450.4993	2.91187e+06	
450.54703	2.91258e+06	
450.59479	2.91894e+06	
450.64255	2.91153e+06	
450.69028	2.91197e+06	
450.73804	2.90835e+06	
450.78577	2.91596e+06	
450.83353	2.91263e+06	
450.88126	2.91152e+06	
450.92899	2.91929e+06	
450.97675	2.91752e+06	
451.02448	2.91895e+06	
451.0722	2.91727e+06	
451.11993	2.92293e+06	
451.16766	2.91966e+06	
451.21539	2.92684e+06	
451.26315	2.92112e+06	
451.31088	2.92907e+06	
451.35858	2.92649e+06	
451.40631	2.92811e+06	
451.45404	2.9269e+06	
451.50177	2.92502e+06	
451.5495	2.93136e+06	
451.59723	2.93341e+06	
451.64493	2.92986e+06	
451.69266	2.92947e+06	
451.74039	2.9392e+06	
451.78809	2.93582e+06	
451.83582	2.93595e+06	
451.88351	2.92894e+06	
451.93124	2.93602e+06	
451.97894	2.94335e+06	
452.02664	2.94383e+06	
452.07437	2.94804e+06	
452.12207	2.94872e+06	
452.16977	2.95296e+06	
452.21747	2.95192e+06	
452.26517	2.96393e+06	
452.31287	2.96105e+06	
452.36057	2.96768e+06	
452.40826	2.97067e+06	
452.45596	2.97302e+06	
452.50366	2.97815e+06	
452.55136	2.98113e+06	
452.59906	2.98895e+06	
452.64676	2.988e+06	
452.69446	2.99093e+06	
452.74213	3.00062e+06	
452.78983	3.0085e+06	
452.83749	3.00553e+06	
452.88519	3.00988e+06	
452.93289	3.01229e+06	
452.98056	3.01842e+06	
453.02823	3.02043e+06	
453.07593	3.0274e+06	
453.1236	3.03078e+06	
453.17126	3.03337e+06	
453.21896	3.03569e+06	
453.26663	3.04197e+06	
453.3143	3.04172e+06	
453.36197	3.04016e+06	
453.40964	3.04811e+06	
453.45731	3.05245e+06	
453.50497	3.0461e+06	
453.55264	3.05669e+06	
453.60031	3.05688e+06	
453.64798	3.05889e+06	
453.69565	3.05916e+06	
453.74332	3.06129e+06	
453.79095	3.05866e+06	
453.83862	3.07449e+06	
453.88629	3.07302e+06	
453.93393	3.07458e+06	
453.9816	3.07446e+06	
454.02924	3.06824e+06	
454.0769	3.0775e+06	
454.12454	3.0742e+06	
454.17218	3.07331e+06	
454.21985	3.07606e+06	
454.26749	3.07691e+06	
454.31512	3.07788e+06	
454.36276	3.06856e+06	
454.41043	3.07471e+06	
454.45807	3.07675e+06	
454.50571	3.06592e+06	
454.55334	2.92317e+06	


Date and Time:                Fri Sep  8 15:03:52 2017
Software Version:             4.30.30013.0
Temperature (C):              -50
Model:                        DU888_BV
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Accumulate Cycle Time (secs): 0.11728
Frequency (Hz):               8.5269
Number of Accumulations:      500
Readout Mode:                 Multi-Track (User defined)
Number of Tracks:             1
Horizontally flipped:         true
Vertical Shift Speed (usecs): 4.33
Pixel Readout Rate (MHz):     30
Baseline offset:              0
Number of prescans:           0
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM Gain level:                20
Serial Number:                10386
Pre-Amplifier Gain:           1.000000
Count Convert Mode:           Counts
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                
Wavelength (nm):              430
Grating Groove Density (l/mm):1200.75
Grating Blaze:                500NM
Output Flipper Port:          Direct
Filter:                       1-405 notch
Input Side Slit Width (um):   200

